"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Total","Median equivalised net income","National currency","21,220",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,536",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 64 years","Total","Median equivalised net income","Euro","24,014",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 64 years","Total","Median equivalised net income","National currency","24,014",""
"2018","Germany (until 1990 former territory of the FRG)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,240",""
"2018","Germany (until 1990 former territory of the FRG)","18 years or over","Total","Median equivalised net income","Euro","22,882",""
"2018","Germany (until 1990 former territory of the FRG)","18 years or over","Total","Median equivalised net income","National currency","22,882",""
"2018","Germany (until 1990 former territory of the FRG)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","22,144",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Total","Median equivalised net income","Euro","24,220",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Total","Median equivalised net income","National currency","24,220",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,439",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 54 years","Total","Median equivalised net income","Euro","24,599",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 54 years","Total","Median equivalised net income","National currency","24,599",""
"2018","Germany (until 1990 former territory of the FRG)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,806",""
"2018","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Total","Median equivalised net income","Euro","24,683",""
"2018","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Total","Median equivalised net income","National currency","24,683",""
"2018","Germany (until 1990 former territory of the FRG)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,887",""
"2018","Germany (until 1990 former territory of the FRG)","From 55 to 64 years","Total","Median equivalised net income","Euro","23,959",""
"2018","Germany (until 1990 former territory of the FRG)","From 55 to 64 years","Total","Median equivalised net income","National currency","23,959",""
"2018","Germany (until 1990 former territory of the FRG)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,186",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 60 years","Total","Median equivalised net income","Euro","23,656",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 60 years","Total","Median equivalised net income","National currency","23,656",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,894",""
"2018","Germany (until 1990 former territory of the FRG)","60 years or over","Total","Median equivalised net income","Euro","20,170",""
"2018","Germany (until 1990 former territory of the FRG)","60 years or over","Total","Median equivalised net income","National currency","20,170",""
"2018","Germany (until 1990 former territory of the FRG)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","19,520",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 65 years","Total","Median equivalised net income","Euro","23,591",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 65 years","Total","Median equivalised net income","National currency","23,591",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,831",""
"2018","Germany (until 1990 former territory of the FRG)","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2018","Germany (until 1990 former territory of the FRG)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Germany (until 1990 former territory of the FRG)","65 years or over","Total","Median equivalised net income","Euro","19,809",""
"2018","Germany (until 1990 former territory of the FRG)","65 years or over","Total","Median equivalised net income","National currency","19,809",""
"2018","Germany (until 1990 former territory of the FRG)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","19,170",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 75 years","Total","Median equivalised net income","Euro","23,073",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 75 years","Total","Median equivalised net income","National currency","23,073",""
"2018","Germany (until 1990 former territory of the FRG)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,329",""
"2018","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","Euro","20,203",""
"2018","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","National currency","20,203",""
"2018","Germany (until 1990 former territory of the FRG)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","19,551",""
"2018","Estonia","Total","Total","Median equivalised net income","Euro","10,524",""
"2018","Estonia","Total","Total","Median equivalised net income","National currency","10,524",""
"2018","Estonia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","13,378",""
"2018","Estonia","Less than 6 years","Total","Median equivalised net income","Euro","11,441",""
"2018","Estonia","Less than 6 years","Total","Median equivalised net income","National currency","11,441",""
"2018","Estonia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,544",""
"2018","Estonia","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2018","Estonia","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2018","Estonia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Estonia","From 6 to 11 years","Total","Median equivalised net income","Euro","11,336",""
"2018","Estonia","From 6 to 11 years","Total","Median equivalised net income","National currency","11,336",""
"2018","Estonia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,411",""
"2018","Estonia","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2018","Estonia","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2018","Estonia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2018","Estonia","From 12 to 17 years","Total","Median equivalised net income","Euro","10,016",""
"2018","Estonia","From 12 to 17 years","Total","Median equivalised net income","National currency","10,016",""
"2018","Estonia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,733",""
"2018","Estonia","Less than 16 years","Total","Median equivalised net income","Euro","11,071",""
"2018","Estonia","Less than 16 years","Total","Median equivalised net income","National currency","11,071",""
"2018","Estonia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,074",""
"2018","Estonia","From 16 to 24 years","Total","Median equivalised net income","Euro","10,132",""
"2018","Estonia","From 16 to 24 years","Total","Median equivalised net income","National currency","10,132",""
"2018","Estonia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,880",""
"2018","Estonia","From 16 to 64 years","Total","Median equivalised net income","Euro","11,678",""
"2018","Estonia","From 16 to 64 years","Total","Median equivalised net income","National currency","11,678",""
"2018","Estonia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,845",""
"2018","Estonia","16 years or over","Total","Median equivalised net income","Euro","10,376",""
"2018","Estonia","16 years or over","Total","Median equivalised net income","National currency","10,376",""
"2018","Estonia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,190",""
